id,loan_status,loan_amnt,int_rate,installment,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,home_ownership_OWN,home_ownership_RENT
66210805,1,11600,14.48,399.18,32240.0,1,8500,50.9,16,7,12390.88,1.0,0.0
65057939,1,6600,10.99,216.05,100000.0,1,11631,77.0,45,6,7100.82,0.0,0.0
43389588,1,30000,7.89,938.57,160000.0,1,38779,90.8,26,4,31583.92,0.0,1.0
40356300,1,20000,7.89,625.72,85000.0,1,5808,22.0,28,4,21573.42,0.0,0.0
40374364,1,4800,8.19,150.84,60000.0,0,18359,86.6,51,3,4992.39,0.0,1.0
57155863,1,23200,6.24,708.32,135000.0,0,7325,10.5,25,5,23359.64,1.0,0.0
46487250,0,15000,5.93,455.86,50514.0,0,7996,35.1,22,0,5921.24,0.0,1.0
66443955,1,10000,5.32,301.15,120000.0,0,9060,9.8,35,3,10102.65,0.0,1.0
51317069,1,19200,14.65,662.29,55000.0,1,15173,42.4,23,9,22440.73,1.0,0.0
46712174,0,23050,18.25,836.21,55000.0,1,7058,55.1,35,9,8175.15,0.0,1.0
60801469,1,20000,7.89,625.72,168000.0,0,21268,60.2,17,7,20687.79,0.0,0.0
40480460,1,1000,10.49,32.5,14742.0,0,1899,32.2,19,5,1124.45,0.0,1.0
38578142,1,11000,8.19,345.67,90000.0,0,12609,35.3,17,5,11657.19,0.0,1.0
65604630,1,3600,13.67,122.47,47100.0,1,1819,45.5,20,3,3735.84,0.0,0.0
65373101,0,24000,9.99,774.3,116000.0,1,20758,43.5,52,9,4619.16,0.0,0.0
40563238,1,16000,12.69,536.72,92000.0,0,18897,67.7,33,4,18686.68,0.0,0.0
49159224,1,2000,12.69,67.09,28000.0,0,5987,30.7,30,7,2256.81,0.0,1.0
54273370,0,9650,17.86,348.2,21000.0,1,23575,41.9,25,9,3124.23,0.0,0.0
38556129,0,12000,12.39,400.82,75000.0,0,20164,70.0,33,4,4286.74,0.0,1.0
44126099,1,28000,6.92,863.54,145000.0,1,36413,46.0,23,3,30167.36,0.0,1.0
39390404,1,16000,6.49,490.32,42000.0,1,8395,7.7,36,6,16702.28,0.0,1.0
39621985,1,15000,9.49,480.43,81500.0,1,10683,70.3,34,8,16338.99,0.0,0.0
62400040,1,10000,6.24,305.31,35000.0,1,3644,19.4,28,9,10411.7,0.0,1.0
67545539,1,8000,12.59,267.98,50000.0,1,5327,43.3,21,1,8484.44,0.0,1.0
43275623,1,20000,12.69,670.9,70000.0,1,9154,82.0,39,5,23198.61,0.0,0.0
67467156,1,10800,7.89,337.89,52000.0,1,5082,22.2,14,4,11142.42,0.0,1.0
56904911,1,4000,7.89,125.15,16000.0,1,5870,17.9,34,10,4045.93,0.0,1.0
61342709,1,4000,15.61,139.86,68000.0,0,4282,75.0,11,7,4559.34,0.0,0.0
41059310,1,10000,7.89,312.86,71000.0,0,12844,66.5,14,1,11023.47,0.0,0.0
43499744,1,22000,12.29,733.77,98000.0,1,20265,54.8,43,9,25125.5300026,0.0,0.0
52626471,1,12500,12.69,419.32,38000.0,0,11097,46.2,23,12,13230.82,0.0,1.0
38509707,0,16000,13.66,544.21,40000.0,0,9605,33.1,12,3,6228.37,0.0,1.0
63174547,0,8000,7.26,247.97,80000.0,1,12346,33.5,19,6,1009.94,0.0,1.0
43439939,1,8400,12.29,280.17,47000.0,1,23569,72.3,19,3,9428.88000196,0.0,0.0
46436781,0,8450,17.57,303.67,28500.0,1,16052,72.3,15,2,2846.72,0.0,0.0
59122854,1,6500,6.24,198.46,42500.0,1,5849,19.8,35,6,6788.09,0.0,0.0
40960639,1,11200,9.17,357.05,87000.0,0,9593,37.9,38,7,11441.76,0.0,0.0
51556203,1,4000,13.99,136.7,114400.0,0,9649,84.6,15,4,4234.57,0.0,1.0
39661276,1,8000,8.19,251.4,83000.0,0,18240,50.2,42,4,8786.26000002,0.0,0.0
40921717,1,14675,15.61,513.11,46000.0,1,28333,63.5,20,4,16542.72,0.0,0.0
38281344,0,14400,6.99,444.57,72000.0,1,12398,44.8,27,5,8007.33,0.0,1.0
59729433,1,15725,13.33,532.35,57000.0,1,34213,83.2,22,3,16708.51,0.0,1.0
40634162,1,9000,12.29,300.18,60000.0,1,9035,86.9,18,8,10053.020003,0.0,0.0
61548446,1,20000,8.18,628.39,95000.0,1,21932,60.0,15,3,21171.3500001,0.0,0.0
66170306,1,5000,8.38,157.56,80000.0,1,5817,51.5,13,1,5177.61,0.0,0.0
41151282,1,5050,8.18,158.67,52000.0,0,2244,29.5,8,4,5370.45,0.0,1.0
61373715,1,17000,10.99,556.48,125000.0,1,19206,80.0,23,3,18762.8000004,0.0,0.0
46547459,1,7200,10.99,235.69,55000.0,0,12483,50.3,11,4,7730.92,0.0,1.0
39310050,1,11000,12.39,367.41,68000.0,0,10890,43.4,14,2,12684.6700008,0.0,1.0
48544601,1,5000,7.89,156.43,171258.0,1,15037,72.6,42,9,5269.91,1.0,0.0
42414998,1,26000,5.93,790.15,110000.0,1,26956,72.9,21,3,27841.87,0.0,0.0
42297717,1,6000,13.33,203.12,120000.0,1,19725,60.0,22,9,6109.98,0.0,1.0
59915158,1,15000,10.99,491.01,68500.0,1,15110,59.5,13,7,15998.5207656,0.0,0.0
39681133,0,35000,16.49,1238.98,106000.0,1,80202,76.9,29,7,19677.08,0.0,0.0
62489408,1,17050,10.99,558.12,63500.0,1,26309,71.1,60,12,18014.08,0.0,0.0
59602485,1,25000,7.26,774.91,80000.0,0,40570,50.0,39,6,26043.25,0.0,1.0
48766182,0,7000,12.29,233.48,53000.0,1,63371,29.6,23,7,2822.86,0.0,0.0
66534224,1,22000,5.32,662.53,230000.0,1,25232,87.0,16,2,22355.81,1.0,0.0
51175231,1,18000,12.29,600.36,95000.0,1,14788,43.5,68,11,19696.4900042,0.0,0.0
41039133,1,28000,6.92,863.54,70000.0,1,27290,68.8,11,3,29732.35,1.0,0.0
55372424,1,10000,11.53,329.91,33000.0,0,2143,5.9,29,1,10744.33,0.0,0.0
50416263,1,20000,11.53,659.81,53516.24,1,21308,53.8,50,9,21594.44,1.0,0.0
42505104,0,9600,13.33,324.99,25500.0,1,13015,50.1,15,6,4874.84,1.0,0.0
42274482,1,21600,9.17,688.59,92000.0,1,42551,91.3,17,4,23371.6600001,0.0,1.0
54443845,1,9000,5.32,271.04,102000.0,0,33033,45.3,35,3,9447.04,0.0,0.0
59243132,1,12800,5.32,385.47,175000.0,1,16050,55.7,54,6,13447.89,0.0,0.0
44078206,1,14000,5.93,425.47,72000.0,0,28514,66.3,28,3,14240.24,0.0,0.0
46692632,1,15400,7.89,481.8,63000.0,0,26743,47.8,28,6,16825.02,0.0,0.0
50023245,0,8000,7.89,250.29,52500.0,1,6233,36.2,24,5,2994.71,0.0,1.0
50607111,1,9500,7.89,297.22,44400.0,1,8704,25.5,13,1,10259.17,0.0,1.0
51205387,0,8000,7.26,247.97,65000.0,0,12443,22.1,32,11,8589.52,0.0,0.0
39622200,0,10000,10.49,324.98,37695.0,1,9558,51.7,35,8,3888.1,0.0,1.0
65754184,1,5000,8.18,157.1,56000.0,1,11386,54.0,25,6,5146.29,0.0,1.0
61383343,1,11200,21.99,427.68,35000.0,1,7372,73.7,24,1,12953.680013,0.0,1.0
61501284,1,35000,11.53,1154.66,135000.0,1,29951,52.7,46,2,38131.61,0.0,0.0
62275912,1,5575,12.29,185.95,68500.0,1,4652,93.0,9,2,6142.53000046,0.0,0.0
53574424,1,9000,6.89,277.45,27332.0,1,12513,59.6,15,4,9532.95000266,0.0,1.0
60376033,1,10000,8.18,314.2,72000.0,1,15821,48.2,38,11,10147.4,0.0,0.0
62165184,1,10000,7.89,312.86,35000.0,0,4589,7.9,17,7,10497.36,0.0,0.0
54374611,1,10000,9.99,322.63,70000.0,1,5921,30.1,15,4,11070.89,0.0,1.0
43759399,1,14000,12.29,466.95,100000.0,0,14679,46.6,17,5,15883.8300016,0.0,1.0
61843264,1,5000,9.17,159.4,40000.0,1,5989,35.9,17,3,5226.95,0.0,1.0
65189234,1,8775,18.2,318.12,8435.0,1,19073,49.7,23,2,9945.99000024,1.0,0.0
39560378,1,10000,7.49,311.02,60000.0,1,20506,29.4,37,1,10858.82,0.0,0.0
59945397,1,4000,9.99,129.05,60000.0,1,4218,89.7,12,1,4292.5,0.0,1.0
68252717,1,8000,11.48,263.74,42000.0,1,14847,47.3,24,6,8168.48,1.0,0.0
51085657,1,10000,7.26,309.97,60000.0,0,9489,28.4,15,4,10288.06,0.0,1.0
42423173,1,12000,8.18,377.04,42000.0,0,20079,49.6,17,2,12867.17,0.0,1.0
58523846,1,7200,13.33,243.75,60000.0,1,2053,27.7,15,6,7371.31,0.0,1.0
40931430,1,35000,7.89,1095.0,325000.0,1,70740,77.6,45,6,38542.8100014,1.0,0.0
57366476,1,8000,9.99,258.1,50000.0,1,14993,55.9,17,4,8633.82000001,0.0,1.0
41780184,0,30000,6.68,921.93,70000.0,1,175029,27.5,42,1,11973.96,0.0,0.0
41266785,1,10000,13.33,338.54,26000.0,1,6969,82.0,16,2,11568.81,0.0,0.0
39652629,1,6000,12.99,202.14,21500.0,1,3164,95.9,5,3,7040.94000052,1.0,0.0
46357292,0,13000,12.29,433.59,43000.0,0,28722,75.0,17,2,4327.02,0.0,1.0
67345205,1,7000,8.38,220.59,60000.0,1,8528,44.2,9,4,7096.41,0.0,1.0
65786769,1,14000,5.32,421.61,55000.0,0,5923,13.4,35,7,14047.59,0.0,0.0
54207851,1,13000,10.99,425.55,65000.0,1,15182,90.9,21,3,14014.3200001,0.0,1.0
64038343,1,4000,9.17,127.52,65000.0,1,6566,42.4,38,2,4183.51,0.0,0.0
48715184,1,20000,8.18,628.39,110000.0,1,31428,83.8,41,5,21114.22,0.0,0.0
41099258,1,11050,12.69,370.68,40000.0,1,10603,78.5,28,3,11963.9,0.0,1.0
40177666,1,29850,6.03,908.51,120000.0,1,34355,34.2,37,3,31940.85,0.0,1.0
40423298,1,15000,10.49,487.47,120000.0,0,18827,53.5,12,7,16309.37,1.0,0.0
52416525,1,16000,11.53,527.85,51251.0,0,14842,60.4,39,5,18077.8,0.0,1.0
38529108,1,7925,6.03,241.21,76500.0,0,10327,55.8,29,0,8418.88,0.0,1.0
50033891,1,9600,10.99,314.25,50000.0,1,19899,53.5,12,6,10604.5000038,0.0,1.0
50313897,1,35000,12.69,1174.07,105000.0,1,42038,86.9,27,2,39827.0300011,0.0,0.0
44055884,1,6000,6.92,185.05,54000.0,1,14591,39.0,36,4,6437.31,0.0,1.0
40097899,1,12600,15.99,442.92,35000.0,0,17966,86.4,6,3,14887.49,0.0,1.0
50580158,1,11350,18.55,413.47,45000.0,1,21072,90.8,23,0,13343.7200049,0.0,0.0
42484083,0,5000,15.61,174.83,45000.0,1,12197,52.3,32,9,2025.85,0.0,1.0
38505580,1,22000,14.99,762.53,90000.0,1,24012,75.3,27,2,23766.86,0.0,0.0
45374228,1,9600,10.99,314.25,40000.0,1,10452,48.4,13,5,10689.6900031,0.0,1.0
62245683,1,15575,15.61,544.58,60000.0,0,36161,66.0,40,9,17793.5700005,0.0,0.0
66621959,1,1650,5.32,49.69,60000.0,1,19062,47.8,23,4,1689.08,0.0,1.0
39319549,1,10000,7.49,311.02,60000.0,1,9983,36.0,23,3,10746.32,0.0,1.0
50193518,0,6300,12.69,211.34,21000.0,1,7598,80.8,28,6,2095.4,0.0,1.0
46824740,1,29550,13.99,1009.81,80000.0,1,11380,44.3,51,5,33125.03,0.0,0.0
39751639,1,24000,11.44,790.74,130000.0,1,30066,47.3,42,10,26691.3000113,0.0,0.0
65492983,1,16500,11.49,544.03,41300.0,1,11982,51.6,14,3,16647.46,0.0,1.0
51936257,1,4000,11.53,131.97,44000.0,0,3709,44.7,12,5,4505.67,0.0,1.0
51968522,1,10000,12.69,335.45,104000.0,0,9918,30.1,17,4,11163.2,0.0,0.0
62197863,0,10000,9.99,322.63,48000.0,0,23172,31.6,13,2,956.79,1.0,0.0
55787147,1,13000,8.18,408.46,75000.0,0,13194,37.8,37,9,13592.45,0.0,1.0
59292661,1,1500,11.53,49.49,31000.0,1,11549,46.4,45,8,1522.37,0.0,0.0
45484282,1,13000,10.99,425.55,70584.0,1,13373,54.8,24,5,14108.83,0.0,1.0
43305341,1,4200,10.99,137.49,45000.0,1,2247,23.0,37,7,4532.7,0.0,1.0
42303678,1,10000,7.89,312.86,70000.0,0,14683,36.6,22,8,10101.99,0.0,0.0
46447359,1,4200,13.33,142.19,32000.0,1,7456,50.0,23,6,4493.5,0.0,1.0
40354939,1,15000,9.99,483.94,79000.0,0,50718,48.3,28,9,16143.55,0.0,0.0
61128136,1,15000,10.99,491.01,36000.0,0,3612,14.7,25,2,15878.05,0.0,1.0
39319745,1,18000,10.49,584.96,70000.0,0,19441,87.6,33,3,20521.79,0.0,0.0
38281218,1,35000,7.49,1088.56,175000.0,1,38873,49.3,27,7,38217.4900048,0.0,0.0
46135272,0,2000,13.33,67.71,33000.0,0,6358,67.6,21,4,946.46,0.0,1.0
51265771,1,24000,5.32,722.76,100000.0,1,32378,36.6,26,1,24443.41,1.0,0.0
48171476,1,17300,12.29,577.01,67680.0,1,27407,67.3,9,4,19332.5600004,0.0,1.0
38568231,0,5000,6.99,154.37,31500.0,0,9168,49.0,20,1,1930.57,0.0,1.0
68122789,1,12000,5.32,361.38,56000.0,0,12083,60.1,14,1,12358.8,0.0,1.0
43789131,1,7000,9.17,223.16,40000.0,1,4439,31.0,32,7,7120.78,0.0,1.0
38547619,1,35000,15.99,1230.33,90000.0,1,46677,73.2,22,4,41701.4200063,0.0,0.0
37740718,0,8400,11.44,276.76,100000.0,1,6007,50.1,34,7,3010.16,0.0,0.0
45272272,1,9875,11.53,325.78,36000.0,0,11544,30.7,52,6,10500.25,0.0,0.0
62267379,1,30000,14.33,1030.15,91000.0,1,38361,90.5,25,6,33591.65,0.0,1.0
66492395,1,35000,7.89,1095.0,142000.0,1,53250,32.4,33,7,36859.7400037,0.0,0.0
39038300,0,3500,14.99,121.32,87500.0,1,16734,85.4,23,6,1163.41,0.0,0.0
55290067,1,6000,12.69,201.27,67000.0,0,24108,78.5,8,3,6223.06,0.0,1.0
40922550,0,35000,16.55,1240.03,90000.0,1,42571,83.8,21,3,6135.79,0.0,1.0
41540125,1,7000,12.69,234.82,31000.0,0,6097,80.2,5,2,7779.62,0.0,1.0
40461700,0,3600,11.44,118.62,42000.0,0,2199,59.4,24,3,1789.72,0.0,1.0
61521943,1,12000,7.26,371.96,65000.0,1,16035,51.2,24,2,12648.59,0.0,1.0
50033292,1,13000,13.33,440.1,57000.0,0,26708,87.0,28,7,13995.3,0.0,1.0
60952907,1,23000,6.89,709.02,72750.0,1,21502,54.2,21,6,24152.3000004,0.0,0.0
46832939,1,10000,6.39,305.99,89000.0,0,362,4.8,18,2,10155.79,0.0,0.0
60844988,1,15000,6.89,462.41,83000.0,0,19412,41.2,16,3,15791.35,0.0,0.0
56522346,1,18000,6.24,549.56,67000.0,0,11825,51.4,22,3,18903.37,0.0,1.0
55320505,1,11200,8.18,351.9,65000.0,1,5695,34.5,28,3,11537.85,0.0,1.0
50213911,1,12000,10.99,392.81,75000.0,0,7000,100.0,26,3,13419.14,0.0,0.0
44765647,0,20000,12.69,670.9,220000.0,1,166884,88.8,33,8,5408.2,0.0,0.0
65975233,1,11000,8.38,346.64,91000.0,0,25481,65.3,37,4,11572.37,0.0,1.0
44199754,1,9875,14.65,340.64,30000.0,1,16291,66.5,12,5,11198.3300057,0.0,1.0
41399660,1,35000,9.99,1129.19,203000.0,1,48243,70.3,34,7,37692.53,0.0,0.0
38322017,1,7000,9.49,224.2,134000.0,1,6926,19.7,44,8,7036.91,0.0,1.0
59279379,0,35000,18.25,1269.73,120000.0,1,100492,91.8,16,2,10660.63,0.0,1.0
48896556,1,8000,10.99,261.88,45000.0,0,9850,46.0,29,5,8493.46,0.0,1.0
60686888,0,8400,12.69,281.78,60000.0,1,8588,46.9,18,9,2393.02,0.0,1.0
41389116,0,20000,12.29,667.06,165000.0,1,19425,85.2,18,8,5284.69,0.0,1.0
39529366,1,20000,9.49,640.57,85000.0,1,8513,33.9,42,3,21684.99,0.0,1.0
65875041,1,18000,5.32,542.07,75000.0,1,18729,35.7,31,3,18638.57,0.0,1.0
43529314,1,20000,13.99,683.46,50000.0,1,34179,66.6,16,4,23528.49,0.0,1.0
47179251,1,4000,9.17,127.52,41000.0,0,4204,14.8,21,7,4409.28,1.0,0.0
60596112,1,7875,13.33,266.6,65000.0,1,8670,64.0,48,5,8528.58,0.0,1.0
58081094,1,12650,12.29,421.92,102000.0,0,5647,37.6,30,6,13920.3000017,0.0,0.0
42294645,1,6000,9.17,191.28,33000.0,1,8020,89.1,6,2,6515.90000158,0.0,1.0
57662757,0,8000,7.89,250.29,50000.0,0,18443,87.8,17,1,761.38,0.0,0.0
50163633,1,10850,13.99,370.78,97000.0,1,6801,38.9,27,5,11497.0,0.0,1.0
46765359,1,16800,6.92,518.13,52000.0,0,14266,78.0,36,4,17085.35,0.0,1.0
55390704,0,14275,16.55,505.76,34000.0,1,20777,85.5,14,4,2535.36,0.0,1.0
51836961,1,20000,12.29,667.06,56810.0,1,25542,96.0,30,2,22382.12,0.0,1.0
39907894,1,10000,8.18,314.2,70000.0,0,29652,54.3,45,8,10478.21,0.0,0.0
38439529,1,12050,14.31,413.66,50860.0,1,2558,67.3,7,2,13779.28,0.0,0.0
43659283,1,28325,17.57,1017.92,92000.0,1,30468,82.1,23,8,33526.1500121,0.0,0.0
42354923,1,10000,7.89,312.86,35000.0,0,9525,70.6,11,0,10926.5,1.0,0.0
55473361,1,20000,9.99,645.25,62000.0,1,27755,66.4,26,2,21943.6300001,0.0,1.0
61478842,1,28000,6.24,854.87,150000.0,1,66190,65.0,45,6,29098.82,0.0,0.0
55998464,1,8800,12.29,293.51,41500.0,0,10561,76.5,7,0,9707.42,0.0,1.0
59689442,1,15000,7.89,469.29,53000.0,1,15052,56.8,38,3,15619.09,0.0,0.0
43335488,1,18000,9.17,573.83,72000.0,1,24326,59.3,21,3,19792.47,0.0,0.0
55218245,1,9000,9.99,290.37,95000.0,1,5238,15.2,56,10,9948.69,0.0,0.0
50505285,1,12000,6.24,366.37,80000.0,1,20677,46.3,25,6,12650.2600003,0.0,0.0
62225831,1,27000,7.89,844.72,109000.0,1,26628,57.3,31,8,28349.99,0.0,0.0
67348010,1,25200,12.59,844.12,105000.0,0,25652,51.1,26,2,27517.13,0.0,0.0
55390416,1,24000,7.26,743.91,133000.0,1,30860,63.2,24,6,25851.59,0.0,0.0
47807398,1,20000,16.55,708.59,79538.0,1,34051,91.5,51,8,23485.2,0.0,0.0
52038885,1,7200,7.26,223.18,84000.0,0,9030,84.9,36,2,7763.2100002,0.0,1.0
43799809,1,10000,12.29,333.53,50000.0,1,7519,52.6,13,4,10273.7596987,0.0,0.0
38609958,1,8500,8.67,269.0,108000.0,1,9167,83.3,22,7,9215.02,0.0,0.0
64050511,1,2050,12.05,68.14,49000.0,1,530,4.6,10,1,2258.34000012,0.0,0.0
43155748,1,6000,13.33,203.12,35000.0,1,8991,33.7,32,4,6524.99,0.0,1.0
38525730,0,7000,9.49,224.2,55000.0,1,5784,61.5,18,2,2686.71,0.0,1.0
38440094,1,22000,6.49,674.18,101000.0,1,18648,35.9,41,3,23468.47,0.0,1.0
40501689,1,9000,14.31,308.96,39000.0,1,26172,77.7,11,7,9792.56,0.0,1.0
57664306,0,28000,6.24,854.87,105000.0,0,15635,28.7,24,3,2545.2,0.0,1.0
63661806,1,17500,5.32,527.01,80000.0,0,16903,22.5,21,3,17972.7900003,1.0,0.0
49443294,1,16000,9.17,510.07,49000.0,0,13662,35.6,18,4,17697.33,0.0,0.0
42834276,0,7500,12.69,251.59,58000.0,0,4911,45.9,7,2,1993.96,0.0,1.0
39480722,1,12000,11.99,398.52,56000.0,0,12541,72.5,63,8,13686.430001,0.0,1.0
43945280,1,20000,9.99,645.25,130000.0,1,28113,81.5,28,8,22153.4,0.0,1.0
51366192,1,12000,6.89,369.93,132000.0,1,15894,16.7,50,10,12485.52,1.0,0.0
61168152,1,10350,14.65,357.02,54000.0,1,25600,75.1,33,5,11606.94,0.0,0.0
40441002,1,3000,6.49,91.94,71000.0,0,4324,39.7,29,4,3219.23,0.0,0.0
46988228,1,25500,6.92,786.44,91700.0,1,19199,13.9,60,23,26780.9,0.0,0.0
47471625,0,10000,11.53,329.91,37000.0,0,9113,54.2,31,5,2614.7,0.0,1.0
48484722,1,2000,6.92,61.69,39000.0,0,889,2.8,28,1,2150.34,0.0,1.0
67416988,1,11000,6.89,339.1,55000.0,0,9215,29.3,12,1,11297.4900011,0.0,1.0
40736198,0,5600,14.65,193.17,35000.0,0,5407,53.5,10,6,2439.64,0.0,1.0
40492364,0,9600,11.99,318.82,22000.0,1,4560,80.0,4,0,1268.89,0.0,1.0
51175236,1,8000,12.69,268.36,28000.0,0,5385,73.8,12,4,8997.92000001,0.0,1.0
40971989,1,14000,11.53,461.87,135000.0,1,121248,89.0,35,5,14979.27,0.0,0.0
58653098,1,12000,12.29,400.24,52000.0,0,8583,36.7,17,6,13084.9500015,0.0,0.0
12886176,1,18000,11.99,597.78,42449.0,0,8504,46.7,13,1,20848.2400082,0.0,1.0
40511799,0,17475,19.99,649.35,35000.0,1,10938,20.0,32,12,4352.68,0.0,0.0
50518149,0,7600,15.61,265.74,20000.0,1,8939,51.4,20,12,3006.2,1.0,0.0
41040114,1,12000,7.89,375.43,72000.0,1,19778,50.1,37,4,12445.34,0.0,1.0
55069091,1,16000,7.26,495.94,64000.0,0,14929,57.2,22,5,16997.76,0.0,0.0
67329425,1,7000,11.22,229.91,92000.0,1,21197,58.7,39,5,7456.5,0.0,0.0
46814905,1,6000,10.99,196.41,78000.0,0,5157,93.8,18,5,6117.16,0.0,0.0
53504238,1,14000,7.26,433.95,140000.0,1,9685,53.5,36,6,14911.92,0.0,0.0
65611400,1,8400,11.49,276.96,70000.0,1,16363,34.4,29,6,8540.41,0.0,1.0
57784193,0,9050,16.99,322.62,25920.0,1,9112,23.0,37,11,3217.66,0.0,1.0
65654479,1,32150,15.41,1120.96,126900.0,1,6410,63.5,9,3,32425.24,0.0,0.0
40462140,1,10000,8.19,314.25,42000.0,1,12056,69.7,17,2,10541.92,0.0,0.0
39887193,0,6500,9.49,208.19,325000.0,1,29396,47.5,26,8,2283.24,0.0,0.0
38657083,1,10000,8.19,314.25,59500.0,0,2958,14.6,32,6,10476.92,0.0,0.0
49523803,1,15400,7.26,477.35,83700.0,0,19219,92.0,23,2,16144.99,0.0,1.0
57044364,1,15100,13.99,516.01,36000.0,1,24030,57.5,20,2,15107.34,0.0,1.0
61308553,1,21000,9.99,677.52,135000.0,1,12865,66.7,17,3,22936.2300105,0.0,0.0
47098308,1,20000,6.39,611.98,85000.0,1,4427,29.3,51,8,20402.7,1.0,0.0
51878219,1,31500,12.29,1050.62,70000.0,1,30702,66.2,40,5,35759.46,0.0,0.0
60605682,1,7000,13.33,236.98,105000.0,1,5068,29.6,19,3,7408.99,0.0,1.0
51476915,1,9000,7.26,278.97,40000.0,0,10386,57.4,19,5,9328.83,0.0,1.0
46214140,1,4000,10.99,130.94,55000.0,0,3971,30.3,28,8,4088.58,0.0,0.0
51126629,0,5500,12.29,183.45,45000.0,0,4406,38.6,22,7,2381.09,0.0,1.0
42924766,1,35000,8.18,1099.69,150000.0,1,33092,46.9,26,2,36953.49,0.0,1.0
38498135,1,4000,14.31,137.32,22400.0,1,4852,93.3,20,4,4487.59,0.0,1.0
43145666,1,13000,7.89,406.72,120000.0,1,61709,53.0,43,2,13930.77,1.0,0.0
45414497,1,20150,14.65,695.06,48000.0,1,27305,85.3,14,2,23758.28,0.0,1.0
63868896,0,1725,18.99,63.23,29000.0,1,12234,84.4,31,6,251.1,0.0,1.0
63999512,1,5000,5.32,150.58,120000.0,1,26483,46.0,27,3,5027.29,0.0,1.0
48120557,0,6000,13.33,203.12,43000.0,1,15088,83.8,15,6,1552.82,0.0,0.0
38428123,1,5000,8.19,157.13,700000.0,1,34386,84.7,29,4,5455.69000001,0.0,1.0
38595069,1,6000,7.49,186.61,72000.0,1,2779,10.7,6,2,6515.29000115,0.0,0.0
62115822,0,5075,19.19,186.52,20400.0,1,14339,52.5,27,3,1897.93,0.0,1.0
56934366,1,23000,5.32,692.64,65000.0,0,26143,43.9,22,2,23193.38,0.0,0.0
39741834,0,11000,8.19,345.67,55000.0,0,6893,33.0,35,8,5239.89,0.0,0.0
38548997,1,29000,8.19,911.3,90000.0,1,19647,71.2,16,0,30617.97,0.0,1.0
55544887,0,8500,8.18,267.07,65000.0,0,5935,57.6,12,7,2666.84,0.0,1.0
60833856,1,10000,12.69,335.45,48148.88,1,9406,46.3,42,6,11194.88,0.0,0.0
52908918,1,15000,11.53,494.86,52000.0,1,10908,74.2,19,6,15357.69,0.0,0.0
40482582,0,6150,12.39,205.42,21500.0,1,9042,46.1,43,9,1022.87,0.0,0.0
54928143,0,13000,14.65,448.43,38000.0,0,12483,89.2,30,6,4046.45,0.0,1.0
39771011,0,6500,8.19,204.26,17160.0,1,3823,54.6,21,4,1631.12,0.0,1.0
48182197,1,35000,11.53,1154.66,164500.0,1,47916,65.3,41,4,37955.02,0.0,0.0
59132168,1,3000,9.17,95.64,37000.0,1,2875,26.4,12,1,3155.48,0.0,1.0
43216026,1,10000,6.68,307.31,65000.0,0,8932,28.8,24,5,10335.27,0.0,1.0
54017625,1,31200,11.53,1029.3,145000.0,1,69805,69.0,47,9,33912.26,0.0,0.0
57324419,1,5000,7.89,156.43,40000.0,1,5526,59.4,9,3,5206.96,0.0,1.0
42505138,1,8000,8.18,251.36,25000.0,1,7951,98.2,16,3,8347.7,0.0,1.0
43660223,1,5000,9.17,159.4,45000.0,1,3692,31.3,26,6,5473.97000001,0.0,0.0
61490967,1,8000,7.26,247.97,60000.0,0,8263,24.2,15,3,8316.59,0.0,0.0
61421547,1,10000,8.18,314.2,70000.0,1,13623,46.2,12,6,10683.86,0.0,0.0
44419235,0,6000,9.99,193.58,52000.0,0,11575,41.5,36,10,1932.47,0.0,1.0
40167403,1,21000,9.49,672.6,130000.0,1,44334,111.7,14,2,22076.0428036,0.0,0.0
63454548,1,25000,9.17,796.98,65000.0,1,31845,69.5,27,3,26912.65,0.0,1.0
38497638,1,17500,8.67,553.82,54000.0,0,16630,62.1,15,4,18958.34,0.0,1.0
49533877,1,8400,10.99,274.97,56000.0,0,9377,84.5,31,5,9415.33,0.0,0.0
40442538,1,10000,8.67,316.47,45762.0,1,3743,27.7,32,6,10709.87,0.0,0.0
43440591,1,6400,12.29,213.46,32000.0,1,12470,83.1,15,3,7343.65,0.0,1.0
63407401,0,30000,13.33,1015.6,100000.0,1,28925,51.4,27,5,7093.06,0.0,1.0
51766194,0,20000,7.26,619.93,64000.0,1,20785,67.7,25,1,7423.03,0.0,0.0
56935471,1,13000,5.32,391.5,47000.0,1,15136,20.0,23,2,13228.13,0.0,0.0
59241296,1,12000,7.89,375.43,60000.0,0,9598,35.3,23,5,12734.2800004,0.0,1.0
50627778,1,35000,15.61,1223.77,105000.0,1,23894,58.3,10,3,40634.0300069,0.0,1.0
57812993,1,3800,8.18,119.4,70000.0,0,3576,35.4,10,3,4032.82,0.0,0.0
38644752,1,16000,8.19,502.79,70000.0,1,575,11.5,33,9,16724.07,0.0,1.0
19676395,1,5000,12.29,166.77,32000.0,0,2624,47.7,27,4,5727.91,0.0,1.0
40511705,1,4000,13.66,136.06,107000.0,1,6525,76.8,16,5,4250.44,0.0,1.0
41419380,1,10000,9.17,318.79,111000.0,1,27532,39.1,35,21,10608.67,0.0,0.0
